Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2145,WebDevM@stery,157.0,4093.0,$202.85,27.0,8.0,0.051,$1370,03-11-2024,PUNE,Mobile,analytics for data
A2146,mACHNElEARNINGbASICS,179.0,4459.0,$181.7,27.0,5.0,0.041,$1320,2024/11/13,Bombay,TABLET,data analitics online
A2147,WebDevMastery1,165.0,5937.0,$220.65,23.0,6.0,0.036,$1576,2024-11-04,chnnai,MOBILE,analytics for data
A2148,CloudComputngCourse,167.0,4475.0,$231.64,13.0,5.0,0.051,$1750,2024/11/03,chnnai,desktop,online data analytic
A2149,SQLD@tabseTraining,126.0,4212.0,$182.54,29.0,8.0,0.063,$1066,19-11-2024,MUMBAI,MOBILE,online data analytic
A2150,AI_M@rketing101,134.0,4506.0,$220.09,13.0,5.0,,$1745,2024-11-29,CHENNAI,Mobile,data analitics online
A2151,Python4D@ta,142.0,3147.0,$190.93,13.0,5.0,,$1740,2024-11-05,MUMBAI,Mobile,learn data analytics
A2152,WebDevMastery ,,4387.0,$198.93,22.0,3.0,,$1629,2024/11/11,bangalore,Desktop,learn data analytics
A2153,CyberSecurtyFundamentals,163.0,5948.0,$184.84,12.0,3.0,0.049,$1248,11-11-2024,BANGALORE,TABLET,data anaytics training
A2154,Python4D@ta,171.0,4855.0,$235.23,25.0,6.0,0.035,,2024-11-21,NewDlhi,Desktop,data analytics course
A2155,cYBERsECURTYfUNDAMENTALS,97.0,4674.0,$221.39,15.0,10.0,0.047,$1332,2024-11-07,poona,tablet,data analytics course
A2156,MachneLearningBasics,176.0,3336.0,$193.72,15.0,9.0,,$1696,12-11-2024,bengluru,tablet,learn data analytics
A2157,DeepLe@rnngPro,129.0,5839.0,$213.72,10.0,6.0,,$1476,2024-11-18,bengluru,DESKTOP,analytics for data
A2158,Datasciencebootcamp,178.0,3943.0,$217.96,29.0,6.0,0.034,$1037,2024-11-15,mumbai,Mobile,learn data analytics
A2159,Cybersecurtyfundamentals,111.0,3787.0,$215.48,15.0,10.0,,$1660,2024/11/14,CHENNAI,Tablet,online data analytic
A2160,CyberSecurtyFund@mentals,156.0,4196.0,$192.96,11.0,5.0,,$1504,2024-11-26,PUNE,mobile,learn data analytics
A2161,AI_Mark3ting101,,3408.0,$193.07,20.0,5.0,0.042,$1412,2024/11/19,punea,Tablet,data analytics course
A2162,mACHNElEARNINGbASICS,145.0,4982.0,$203.33,29.0,5.0,0.045,$1555,2024/11/23,dheli,TABLET,data anaytics training
A2163,Machnelearningbasics,156.0,5509.0,$185.39,29.0,4.0,0.044,$1649,2024-11-18,bangalore,MOBILE,data analitics online
A2164,AI_Marketing101_,127.0,3797.0,$214.67,20.0,7.0,0.055,$1735,2024/11/13,Benglore,Desktop,analytics for data
A2165,sqldATABSEtRAINING,121.0,5064.0,$246.78,13.0,9.0,0.074,$1268,01-11-2024,BANGALORE,Tablet,online data analytic
A2166,dEEPlEARNNGpRO,98.0,4217.0,$234.16,17.0,4.0,,$1556,11-11-2024,delhi,TABLET,learn data analytics
A2167,SQLD@tabseTraining,156.0,3315.0,$223.22,14.0,10.0,0.064,$1581,2024-11-20,CHENNAI,Mobile,online data analytic
A2168,Deeplearnngpro,191.0,4017.0,$203.52,,4.0,0.021,,2024/11/30,bengluru,MOBILE,online data analytic
A2169,BusinessAnlyticsClass,193.0,5094.0,$205.53,18.0,3.0,0.016,$1451,2024/11/07,delhi,MOBILE,data analitics online
A2170,AI_Mark3ting101,167.0,,$244.62,11.0,9.0,,$1465,2024-11-10,Bombay,TABLET,data analitics online
A2171,D3epLearnngPro,177.0,5449.0,$190.53,10.0,5.0,0.028,$1257,2024/11/19,DELHI,mobile,data analytics course
A2172,Datasciencebootcamp,175.0,5732.0,$208.46,25.0,3.0,0.017,$1579,2024/11/11,PUNE,tablet,data analitics online
A2173,CyberSecurtyFundamentals,122.0,4678.0,$248.7,25.0,4.0,0.031,$1744,11-11-2024,pune,DESKTOP,data analytics course
A2174,BusinessAnlyticsClass_,121.0,4088.0,$223.85,19.0,3.0,0.025,$1248,2024/11/26,delhi,Mobile,online data analytic
A2175,Cybersecurtyfundamentals,125.0,4528.0,$186.6,10.0,9.0,0.072,$1167,2024-11-06,NewDlhi,DESKTOP,data anaytics training
A2176,DataScienceBootcamp ,81.0,3946.0,$202.95,10.0,7.0,0.046,$1970,2024-11-27,PUNE,Mobile,data anaytics training
A2177,pYTHON4dATA,112.0,4486.0,$249.23,28.0,3.0,0.027,$1572,2024-11-26,Bombay,DESKTOP,analytics for data
A2178,Pyth0n4Data,152.0,5290.0,$182.01,24.0,4.0,,$1673,05-11-2024,CHENNAI,MOBILE,analytics for data
A2179,ai_mARKETING101,134.0,5163.0,$245.4,26.0,5.0,0.047,,2024/11/14,NewDlhi,tablet,analytics for data
A2180,Python4data,111.0,3978.0,$192.14,19.0,5.0,0.045,$1500,06-11-2024,Bombay,DESKTOP,analytics for data
A2181,Cybersecurtyfundamentals,194.0,4217.0,$187.34,12.0,10.0,0.052,$1669,2024/11/07,Benglore,tablet,data anaytics training
A2182,Machn3LearningBasics,150.0,5907.0,$241.8,25.0,7.0,0.047,$1430,2024/11/11,dheli,DESKTOP,data analitics online
A2183,Webdevmastery,100.0,5970.0,$224.79,13.0,9.0,0.09,$1895,2024-11-15,new delhi,MOBILE,data anaytics training
A2184,Cyb3rSecurtyFundamentals,186.0,5142.0,$236.2,18.0,4.0,,$1990,2024/11/24,NewDlhi,TABLET,data analitics online
A2185,BusinessAnlyticsCl@ss,130.0,3715.0,$243.34,12.0,8.0,0.062,$1482,2024-11-01,PUNE,DESKTOP,data analitics online
A2186,Machn3LearningBasics,158.0,4192.0,$186.25,27.0,10.0,,$1968,06-11-2024,bangalore,tablet,online data analytic
A2187,BusinessAnlyticsClass1,155.0,5121.0,$248.16,22.0,8.0,0.052,$1027,2024/11/06,CHENNAI,TABLET,online data analytic
A2188,Datasciencebootcamp,190.0,5984.0,$209.35,14.0,6.0,0.032,$1964,06-11-2024,new delhi,Desktop,data analytics course
A2189,dEEPlEARNNGpRO,191.0,3220.0,$183.33,20.0,6.0,0.051,$1942,2024/11/28,CHENNAI,TABLET,data anaytics training
A2190,Pyth0n4Data,145.0,5761.0,$202.07,17.0,3.0,0.021,$1037,2024-11-13,delhi,Mobile,data analitics online
A2191,MachneLearningBasics ,102.0,5683.0,$188.73,28.0,8.0,0.078,$1623,2024/11/16,Bombay,tablet,analytics for data
A2192,AI_Marketing101_,86.0,5238.0,$217.28,13.0,3.0,,$1610,2024-11-22,bangalore,DESKTOP,data analitics online
A2193,pYTHON4dATA,115.0,5116.0,$227.76,24.0,3.0,0.041,$1748,2024-11-15,mumbai,desktop,learn data analytics
A2194,DeepLearnngPro_,83.0,4476.0,$204.88,27.0,8.0,,$1359,2024/11/02,mumbay,TABLET,online data analytic
A2195,cLOUDcOMPUTNGcOURSE,178.0,3461.0,$238.96,16.0,5.0,0.028,$1321,2024-11-16,mumbai,mobile,learn data analytics
A2196,WebDevM@stery,148.0,5080.0,$191.92,12.0,6.0,0.058,$1070,2024/11/17,bengluru,TABLET,data analytics course
A2197,Sqldatabsetraining,,3334.0,$223.21,14.0,10.0,0.048,$1317,03-11-2024,pune,TABLET,data analytics course
A2198,Python4Data,101.0,5166.0,$203.74,30.0,5.0,0.05,$1763,2024/11/13,mumbay,DESKTOP,data anaytics training
A2199,AI_Mark3ting101,113.0,5642.0,$245.69,19.0,7.0,0.062,$1366,20-11-2024,chennai,MOBILE,data anaytics training
A2200,BusinessAnlyticsClass,97.0,5552.0,$228.97,14.0,6.0,0.062,$1304,2024-11-07,bengaluru,DESKTOP,analytics for data
A2201,mACHNElEARNINGbASICS,155.0,3662.0,$208.16,23.0,4.0,0.026,$1913,2024-11-27,mumbai,desktop,online data analytic
A2202,cYBERsECURTYfUNDAMENTALS,109.0,5187.0,$222.69,17.0,7.0,,$1690,23-11-2024,punea,TABLET,learn data analytics
A2203,DeepLe@rnngPro,181.0,3647.0,$227.37,30.0,6.0,0.033,$1412,2024-11-30,chnnai,Desktop,data analytics course
A2204,AI_Marketing101 ,131.0,3626.0,$193.68,27.0,3.0,0.05,,25-11-2024,punea,Tablet,data analitics online
A2205,DeepLearnngPro ,,5650.0,$225.22,26.0,3.0,,$1774,02-11-2024,mumbay,DESKTOP,online data analytic
A2206,M@chneLearningBasics,109.0,5219.0,$215.76,15.0,3.0,0.028,$1408,18-11-2024,CHENNAI,TABLET,learn data analytics
A2207,WebDevMastery,191.0,3333.0,$187.71,13.0,5.0,0.026,$1360,2024-11-26,bangalore,Desktop,learn data analytics
A2208,cLOUDcOMPUTNGcOURSE,101.0,4435.0,$222.49,11.0,10.0,0.099,$1277,2024-11-21,NewDlhi,MOBILE,data anaytics training
A2209,WebDevMastery,152.0,5204.0,$210.28,11.0,7.0,0.046,,2024-11-23,bengaluru,MOBILE,online data analytic
A2210,Cyb3rSecurtyFundamentals,164.0,3856.0,$241.65,27.0,4.0,0.024,$1786,21-11-2024,punea,desktop,data anaytics training
A2211,mACHNElEARNINGbASICS,83.0,4143.0,$203.11,23.0,10.0,,$1517,2024/11/26,punr,MOBILE,learn data analytics
A2212,Python4Data,199.0,5895.0,$239.59,21.0,4.0,0.02,$1592,2024-11-30,punea,mobile,data anaytics training
A2213,Python4Data1,141.0,4039.0,$205.8,28.0,6.0,,$1220,2024-11-08,bengluru,DESKTOP,data analitics online
A2214,AI_Mark3ting101,131.0,4773.0,$215.36,26.0,7.0,0.053,$1363,2024-11-08,poona,tablet,data analitics online
A2215,cYBERsECURTYfUNDAMENTALS,,5360.0,$229.38,30.0,7.0,,$1896,2024/11/19,MUMBAI,tablet,learn data analytics
A2216,dATAsCIENCEbOOTCAMP,164.0,5380.0,$223.15,13.0,5.0,0.047,$1661,23-11-2024,punr,desktop,analytics for data
A2217,BusinessAnlyticsClass_,149.0,3323.0,$197.76,23.0,4.0,0.027,$1181,2024-11-17,Benglore,MOBILE,data analitics online
A2218,WebDevM@stery,112.0,3870.0,$215.05,26.0,6.0,0.054,$1483,2024-11-03,chenay,desktop,learn data analytics
A2219,Python4D@ta,139.0,4486.0,$205.46,28.0,4.0,0.058,$1853,24-11-2024,mumbai,tablet,online data analytic
A2220,Deeplearnngpro,105.0,3384.0,$240.41,26.0,8.0,0.057,$1399,2024/11/03,PUNE,DESKTOP,data analitics online
A2221,Python4data,83.0,5066.0,$236.91,22.0,,,,2024-11-21,CHENNAI,DESKTOP,learn data analytics
A2222,Cl0udComputngCourse,127.0,5947.0,$209.67,27.0,3.0,0.024,$1155,2024-11-28,BANGALORE,Desktop,learn data analytics
A2223,AI_Marketing101 ,133.0,4286.0,$216.16,18.0,9.0,0.054,$1839,08-11-2024,madras,DESKTOP,data analitics online
A2224,Cl0udComputngCourse,197.0,5733.0,$185.09,14.0,5.0,0.025,$1295,2024/11/05,chenay,tablet,data anaytics training
A2225,Sqldatabsetraining,125.0,5103.0,$221.93,30.0,7.0,0.052,$1398,08-11-2024,mumbay,Tablet,analytics for data
A2226,DeepLearnngPr0,147.0,5228.0,$210.94,12.0,9.0,,$1784,2024-11-28,madras,Desktop,data anaytics training
A2227,Machn3LearningBasics,153.0,3666.0,$198.4,16.0,4.0,0.026,$1820,2024/11/20,mumabi,mobile,learn data analytics
A2228,W3bDevMastery,196.0,3440.0,$212.98,15.0,5.0,0.026,$1539,2024-11-26,punea,TABLET,learn data analytics
A2229,BusinessAnlyticsClass,87.0,3031.0,$234.25,17.0,7.0,0.08,$1167,2024-11-05,Benglore,Desktop,data analitics online
A2230,Datasciencebootcamp,151.0,5957.0,$188.22,15.0,8.0,0.053,$1468,2024-11-25,PUNE,tablet,analytics for data
A2231,Python4D@ta,93.0,4689.0,$197.54,15.0,4.0,0.043,$1073,25-11-2024,poona,mobile,data analitics online
A2232,Cloudcomputngcourse,145.0,3085.0,$194.96,26.0,5.0,0.033,$1673,24-11-2024,bangalore,DESKTOP,online data analytic
A2233,Sqldatabsetraining,128.0,3341.0,$185.57,25.0,5.0,0.039,$1516,2024-11-20,new delhi,TABLET,online data analytic
A2234,Cybersecurtyfundamentals,134.0,5521.0,$243.57,15.0,3.0,,$1658,24-11-2024,punr,Desktop,online data analytic
A2235,BusinessAnlyticsClass,104.0,3696.0,$206.54,28.0,,0.053,$1985,2024-11-11,Benglore,desktop,data anaytics training
A2236,pYTHON4dATA,177.0,3765.0,$216.48,26.0,10.0,0.056,$1507,2024/11/20,Bombay,Tablet,data analitics online
A2237,D@taScienceBootcamp,94.0,5455.0,$249.09,15.0,3.0,,,14-11-2024,chnnai,MOBILE,analytics for data
A2238,WebDevMastery_,198.0,5260.0,$205.53,13.0,10.0,0.051,$1766,2024-11-12,poona,Desktop,analytics for data
A2239,WebDevM@stery,140.0,4404.0,$186.01,23.0,6.0,0.059,$1625,2024/11/09,NewDlhi,Tablet,analytics for data
A2240,Webdevmastery,137.0,5445.0,$237.51,20.0,5.0,,$1904,25-11-2024,poona,TABLET,learn data analytics
A2241,WebDevMastery1,153.0,3068.0,,25.0,8.0,0.052,$1165,19-11-2024,chennai,tablet,analytics for data
A2242,Pyth0n4Data,177.0,,$240.09,26.0,10.0,,,2024/11/08,chennai,mobile,data anaytics training
A2243,dEEPlEARNNGpRO,100.0,4042.0,,13.0,6.0,,$1678,2024/11/18,MUMBAI,Desktop,analytics for data
A2244,MachneLearningBasics ,160.0,5645.0,$195.42,25.0,6.0,0.031,$1600,16-11-2024,pune,TABLET,data analitics online
A2245,cYBERsECURTYfUNDAMENTALS,194.0,3751.0,$244.34,23.0,5.0,0.026,,02-11-2024,mumbai,Mobile,data analitics online
A2246,Cloudcomputngcourse,128.0,5010.0,$202.34,26.0,7.0,0.055,,2024/11/16,NewDlhi,Tablet,data anaytics training
A2247,AI_Marketing101,80.0,4506.0,$236.47,11.0,5.0,,$1953,20-11-2024,mumbai,DESKTOP,data analytics course
A2248,dEEPlEARNNGpRO,81.0,5843.0,$209.54,10.0,9.0,,$1979,2024-11-09,madras,tablet,data anaytics training
A2249,Busin3ssAnlyticsClass,102.0,5369.0,$198.39,29.0,4.0,0.039,$1659,19-11-2024,bangalore,TABLET,data analytics course
A2250,cYBERsECURTYfUNDAMENTALS,197.0,4047.0,$202.72,15.0,3.0,0.015,$1345,05-11-2024,bangalore,MOBILE,data analitics online
A2251,D3epLearnngPro,84.0,4463.0,$198.44,17.0,3.0,0.036,$1110,2024-11-02,poona,MOBILE,analytics for data
A2252,Machnelearningbasics,119.0,4610.0,$222.7,18.0,3.0,0.025,$1473,2024-11-18,pune,desktop,data analitics online
A2253,dATAsCIENCEbOOTCAMP,96.0,5957.0,$225.59,27.0,10.0,0.104,$1062,2024/11/21,NewDlhi,Mobile,data analitics online
A2254,CloudComputngCourse,144.0,5704.0,$196.67,29.0,6.0,0.042,$1573,29-11-2024,bengaluru,MOBILE,analytics for data
A2255,dEEPlEARNNGpRO,148.0,5335.0,$223.36,21.0,9.0,0.061,$1251,2024/11/20,chenay,Tablet,data analitics online
A2256,AI_Marketing1011,151.0,4901.0,$224.29,27.0,7.0,,$1425,2024/11/05,DELHI,MOBILE,data anaytics training
A2257,Cl0udComputngCourse,175.0,5392.0,$187.74,17.0,9.0,,$1015,2024-11-21,dheli,Tablet,data analitics online
A2258,AI_Marketing101 ,189.0,3461.0,$224.72,20.0,,,$1390,2024/11/21,chnnai,DESKTOP,data anaytics training
A2259,CyberSecurtyFundamentals,157.0,5451.0,$183.89,12.0,10.0,0.064,$1180,29-11-2024,CHENNAI,Desktop,data analytics course
A2260,Cloudcomputngcourse,126.0,,$201.56,27.0,10.0,0.079,$1122,2024-11-21,Bombay,Desktop,analytics for data
A2261,AI_Mark3ting101,85.0,3770.0,$204.04,30.0,7.0,,$1238,14-11-2024,chenay,mobile,learn data analytics
A2262,AI_Marketing101_,89.0,3573.0,$193.53,,10.0,0.112,$1926,15-11-2024,punr,Desktop,learn data analytics
A2263,wEBdEVmASTERY,152.0,4092.0,$196.66,10.0,5.0,,$1396,2024-11-11,punr,Desktop,analytics for data
A2264,WebDevMastery,126.0,3999.0,$181.58,22.0,9.0,0.071,$1145,2024/11/27,Benglore,Mobile,online data analytic
A2265,W3bDevMastery,153.0,3354.0,$243.13,24.0,6.0,0.039,$1536,2024/11/10,DELHI,mobile,data analytics course
A2266,CloudComputngCours3,98.0,4801.0,$186.52,10.0,3.0,0.031,$1121,2024/11/07,Benglore,Desktop,learn data analytics
A2267,WebDevMastery ,145.0,4799.0,$194.74,17.0,6.0,,$1381,07-11-2024,DELHI,Desktop,analytics for data
A2268,CloudComputngCours3,179.0,3753.0,$220.87,23.0,6.0,,$1966,2024/11/14,mumbai,tablet,data analytics course
A2269,W3bDevMastery,108.0,4698.0,$187.19,19.0,10.0,,$1118,15-11-2024,Bombay,MOBILE,data analitics online
A2270,dATAsCIENCEbOOTCAMP,191.0,3522.0,$216.65,25.0,5.0,0.026,$1835,2024/11/24,Bombay,Tablet,data anaytics training
A2271,WebDevMastery ,183.0,3363.0,$212.08,10.0,9.0,0.049,$1511,07-11-2024,delhi,TABLET,data analitics online
A2272,DeepLearnngPr0,175.0,5924.0,$223.3,14.0,3.0,0.017,$1505,2024-11-04,BANGALORE,mobile,analytics for data
A2273,DataScienceB0otcamp,97.0,3558.0,$195.5,13.0,3.0,0.058,$1544,2024-11-11,NewDlhi,Desktop,data analytics course
A2274,BusinessAnlyticsClass,159.0,4208.0,$236.75,13.0,8.0,0.05,$1849,2024-11-16,BANGALORE,Tablet,data anaytics training
A2275,DeepLe@rnngPro,125.0,3607.0,$224.45,22.0,9.0,0.072,$1392,02-11-2024,dheli,tablet,analytics for data
A2276,wEBdEVmASTERY,193.0,,$199.27,13.0,9.0,,$1612,08-11-2024,dheli,mobile,data analitics online
A2277,DeepLearnngPro_,110.0,5220.0,$233.06,16.0,4.0,0.036,$1711,15-11-2024,chnnai,MOBILE,data anaytics training
A2278,CloudComputngCourse_,83.0,5247.0,$231.04,27.0,3.0,0.054,$1636,2024-11-04,Bombay,desktop,data analitics online
A2279,WebDevMastery,166.0,5522.0,$218.34,13.0,3.0,0.018,$1235,2024/11/22,NewDlhi,DESKTOP,online data analytic
A2280,DeepLearnngPro_,108.0,3682.0,$214.43,20.0,3.0,0.028,$1553,27-11-2024,punea,DESKTOP,learn data analytics
A2281,DeepLearnngPr0,84.0,4549.0,$191.96,15.0,7.0,,$1303,13-11-2024,Benglore,desktop,data analytics course
A2282,CloudComputngCourse,117.0,5170.0,,16.0,10.0,0.085,,20-11-2024,DELHI,tablet,data analitics online
A2283,WebDevMastery_,195.0,3122.0,$205.3,24.0,4.0,0.043,$1326,2024/11/14,Benglore,MOBILE,data anaytics training
A2284,Machn3LearningBasics,149.0,3650.0,$220.25,17.0,3.0,0.02,,29-11-2024,NewDlhi,MOBILE,data analitics online
A2285,BusinessAnlyticsCl@ss,142.0,5436.0,$237.09,14.0,7.0,,$1269,20-11-2024,PUNE,Tablet,online data analytic
A2286,sqldATABSEtRAINING,98.0,5485.0,$182.29,16.0,5.0,0.051,$1518,2024/11/19,mumbai,Desktop,learn data analytics
A2287,DataSci3nceBootcamp,169.0,3778.0,,11.0,3.0,0.018,$1721,14-11-2024,PUNE,Desktop,data anaytics training
A2288,pYTHON4dATA,99.0,3051.0,,18.0,6.0,0.053,$1762,2024-11-29,punr,MOBILE,online data analytic
A2289,Machn3LearningBasics,170.0,5286.0,$190.65,22.0,7.0,0.041,$1110,2024-11-09,delhi,Desktop,data analitics online
A2290,WebDevMastery_,,3533.0,$248.96,22.0,4.0,,$1606,05-11-2024,mumabi,mobile,data anaytics training
A2291,CyberSecurtyFund@mentals,156.0,5125.0,$182.15,26.0,10.0,0.064,$1658,16-11-2024,chennai,MOBILE,data analytics course
A2292,WebDevMastery,91.0,4500.0,$241.81,20.0,3.0,0.033,$1902,2024/11/22,BANGALORE,Mobile,data analitics online
A2293,MachneLearningBasics,140.0,4633.0,$228.65,15.0,4.0,0.049,$1738,2024/11/20,pune,Mobile,data analitics online
A2294,cYBERsECURTYfUNDAMENTALS,142.0,3155.0,$229.01,,10.0,0.053,$1955,01-11-2024,CHENNAI,mobile,learn data analytics
A2295,DataScienceB0otcamp,198.0,3444.0,$195.91,27.0,4.0,0.056,$1317,10-11-2024,poona,DESKTOP,data analitics online
A2296,D3epLearnngPro,88.0,4253.0,$210.5,23.0,8.0,0.051,$1918,11-11-2024,mumbai,Tablet,data analitics online
A2297,SQLDatabseTraining,130.0,4925.0,$201.1,26.0,5.0,,$1301,15-11-2024,bengaluru,Tablet,analytics for data
A2298,M@chneLearningBasics,186.0,3576.0,$213.96,26.0,4.0,0.022,$1689,02-11-2024,madras,TABLET,learn data analytics
A2299,M@chneLearningBasics,146.0,5831.0,$203.07,19.0,5.0,0.055,$1216,28-11-2024,new delhi,MOBILE,analytics for data
A2300,ai_mARKETING101,199.0,5147.0,$203.08,27.0,10.0,0.05,$1126,30-11-2024,delhi,TABLET,data analytics course
A2301,SQLD@tabseTraining,94.0,4242.0,$208.78,14.0,5.0,0.053,$1122,2024-11-17,dheli,TABLET,learn data analytics
A2302,BusinessAnlyticsCl@ss,119.0,5530.0,$205.75,25.0,9.0,,$1725,2024-11-14,punr,MOBILE,analytics for data
A2303,SQLD@tabseTraining,168.0,4614.0,$241.24,28.0,9.0,,$1307,2024/11/01,Benglore,mobile,online data analytic
A2304,AI_Marketing101,117.0,5016.0,$249.38,10.0,9.0,0.077,$1832,02-11-2024,NewDlhi,Tablet,learn data analytics
A2305,Machn3LearningBasics,156.0,5072.0,$249.37,18.0,3.0,0.058,$1701,2024/11/12,chennai,MOBILE,learn data analytics
A2306,sqldATABSEtRAINING,151.0,4805.0,$241.95,22.0,3.0,0.056,$1571,2024-11-03,poona,Tablet,online data analytic
A2307,dEEPlEARNNGpRO,133.0,4474.0,$198.99,10.0,,,$1394,2024-11-03,DELHI,MOBILE,online data analytic
A2308,Businessanlyticsclass,105.0,5151.0,$188.18,14.0,9.0,0.032,$1595,2024-11-03,punea,tablet,online data analytic
A2309,D3epLearnngPro,98.0,4515.0,$219.39,12.0,7.0,,$1805,2024/11/07,Bombay,desktop,learn data analytics
A2310,Python4Data,93.0,4269.0,$247.76,21.0,8.0,0.086,$1543,19-11-2024,chnnai,TABLET,learn data analytics
A2311,mACHNElEARNINGbASICS,165.0,3759.0,$231.62,23.0,,,$1052,2024/11/28,NewDlhi,MOBILE,analytics for data
A2312,CyberSecurtyFund@mentals,156.0,4476.0,$186.68,17.0,10.0,0.033,$1372,2024/11/13,new delhi,Tablet,analytics for data
A2313,M@chneLearningBasics,166.0,5749.0,$236.52,11.0,5.0,0.036,$1780,2024/11/15,poona,Desktop,analytics for data
A2314,AI_Mark3ting101,134.0,5166.0,$191.92,10.0,3.0,0.037,$1526,2024/11/04,bangalore,MOBILE,learn data analytics
A2315,Ai_marketing101,103.0,3687.0,$194.73,27.0,4.0,,$1347,2024/11/15,new delhi,tablet,learn data analytics
A2316,CyberSecurtyFundamentals,95.0,4939.0,$219.43,26.0,3.0,0.032,$1785,07-11-2024,PUNE,Mobile,data anaytics training
A2317,cLOUDcOMPUTNGcOURSE,155.0,3180.0,$229.63,15.0,8.0,0.052,$1832,15-11-2024,bangalore,desktop,data analytics course
A2318,WebDevMastery_,184.0,3981.0,$193.25,16.0,3.0,0.035,$1359,30-11-2024,chenay,tablet,learn data analytics
A2319,CyberSecurtyFund@mentals,186.0,3392.0,$218.16,29.0,7.0,0.038,$1012,08-11-2024,madras,desktop,analytics for data
A2320,DataScienceBootcamp_,93.0,3160.0,$220.75,30.0,8.0,0.086,$1472,2024/11/08,MUMBAI,Desktop,data analitics online
A2321,AI_Marketing101,138.0,4699.0,$202.54,26.0,9.0,0.065,$1133,2024-11-25,punr,Tablet,online data analytic
A2322,wEBdEVmASTERY,96.0,3730.0,$217.61,16.0,4.0,0.042,$1283,2024-11-07,CHENNAI,Desktop,analytics for data
A2323,bUSINESSaNLYTICScLASS,127.0,5221.0,$226.67,17.0,3.0,,$1384,2024-11-03,MUMBAI,tablet,data anaytics training
A2324,Python4Data,92.0,3299.0,$188.58,11.0,9.0,0.098,$1678,2024-11-27,CHENNAI,Desktop,data analitics online
A2325,Python4Data,156.0,5634.0,$247.45,16.0,5.0,0.032,$1925,08-11-2024,pune,TABLET,data analytics course
A2326,Python4D@ta,113.0,5991.0,$211.28,16.0,3.0,0.027,$1499,16-11-2024,delhi,TABLET,learn data analytics
A2327,pYTHON4dATA,84.0,3917.0,$233.19,13.0,10.0,0.049,,2024/11/11,NewDlhi,DESKTOP,data analytics course
A2328,cLOUDcOMPUTNGcOURSE,189.0,5335.0,$181.46,27.0,9.0,0.048,$1734,08-11-2024,new delhi,mobile,online data analytic
A2329,Deeplearnngpro,149.0,4550.0,$219.44,11.0,9.0,0.06,$1659,2024/11/16,bengluru,Tablet,online data analytic
A2330,cYBERsECURTYfUNDAMENTALS,100.0,5805.0,$181.27,15.0,4.0,0.04,$1195,04-11-2024,MUMBAI,Desktop,learn data analytics
A2331,Machnelearningbasics,105.0,5156.0,$201.01,25.0,10.0,,$1472,2024-11-11,mumbai,Desktop,analytics for data
A2332,MachneLearningBasics ,86.0,5060.0,$249.4,15.0,4.0,0.047,$1761,15-11-2024,CHENNAI,tablet,data analitics online
A2333,AI_Marketing101,93.0,5178.0,$245.13,14.0,5.0,0.054,$1080,2024/11/08,delhi,Mobile,data analitics online
A2334,AI_Mark3ting101,180.0,3076.0,$227.91,12.0,10.0,0.056,,05-11-2024,mumbai,Desktop,online data analytic
A2335,AI_Marketing1011,156.0,3218.0,$235.69,28.0,6.0,0.038,$1289,2024-11-16,NewDlhi,Tablet,data analitics online
A2336,CloudComputngCours3,124.0,4682.0,$207.53,20.0,3.0,0.033,$1550,2024/11/03,madras,tablet,online data analytic
A2337,Machnelearningbasics,177.0,3592.0,$205.25,29.0,9.0,0.051,$1271,2024-11-15,DELHI,Desktop,data anaytics training
A2338,CloudComputngCours3,156.0,3506.0,$242.9,13.0,,,$1208,2024/11/01,pune,desktop,analytics for data
A2339,SQLDatabs3Training,132.0,3562.0,$238.34,23.0,4.0,0.03,$1033,29-11-2024,chenay,tablet,data analytics course
A2340,DataSci3nceBootcamp,178.0,,$203.6,12.0,3.0,0.017,$1155,2024-11-02,mumbay,tablet,analytics for data
A2341,SQLDatabseTraining,153.0,3953.0,$237.56,20.0,6.0,0.053,$1388,26-11-2024,DELHI,Tablet,learn data analytics
A2342,Python4Data,187.0,4891.0,$223.99,14.0,8.0,0.043,$1014,2024/11/26,BANGALORE,Mobile,online data analytic
A2343,DataScienceBootcamp1,155.0,4976.0,$183.21,10.0,5.0,0.053,$1554,13-11-2024,mumabi,Tablet,online data analytic
A2344,Deeplearnngpro,90.0,5781.0,$200.71,28.0,5.0,0.046,,07-11-2024,punea,Mobile,data analitics online
A2345,Machn3LearningBasics,172.0,3001.0,$210.62,14.0,4.0,0.023,$1192,2024/11/25,madras,tablet,data analitics online
A2346,Cloudcomputngcourse,92.0,5728.0,$224.5,14.0,9.0,0.098,$1876,26-11-2024,madras,TABLET,online data analytic
A2347,AI_Mark3ting101,162.0,5103.0,$188.15,13.0,9.0,0.056,$1264,2024-11-28,poona,MOBILE,analytics for data
A2348,Deeplearnngpro,193.0,3131.0,$198.1,22.0,5.0,0.035,$1870,2024/11/19,BANGALORE,tablet,data analytics course
A2349,DeepLearnngPro_,,3547.0,$238.34,13.0,5.0,,$1130,2024/11/02,pune,desktop,data analitics online
A2350,Python4Data,185.0,4070.0,$200.95,21.0,5.0,0.027,$1503,2024-11-07,CHENNAI,MOBILE,online data analytic
